"Assembly ID","Base Catalog Number","Illumina Sample Filename","ONT Sample Filename"
"17bf3b6c197a46fa","8482","ILM3_2018AL07_8482D-5.fastq.gz","ONG2_2019BJ01_8482D-5.fastq.gz"
"179a1c2227934417","VR-1679","ILM3_2020CS01_VR-1679D.fastq.gz",""
"175a1e72e0114ef0","11060","ILM2_2020AT12_11060.fastq.gz","ONG3_2020CF04_11060.fastq.gz"
"1736639cb2904434","4516","ILN1_2020AA32_4516.fastq.gz","ONG3_2020CT01_4516.fastq.gz"
"172afd5f73324055","19266","ILM2_2018AE07_19266.fastq.gz","ONG1_2018AJ07_19266.fastq.gz"
"172246c522784bfd","14647","ILM3_2019CB06_14647D-5.fastq.gz","ONG2_2020AS03_14647D-5.fastq.gz"
"171fa5e0fc114f38","VR-907","ILM3_2020AV01_VR-907.fastq.gz",""
"16fa86a87c13485b","29259","ILN1_2021AC29_29259.fastq.gz","ONG3_2021AS01_29259.fastq.gz"
"16f2a70d01344196","BAA-1198","ILM3_2019BT07_BAA-1198D-5.fastq","ONG2_2019DH03_BAA-1198D-5.fastq.gz"
"16ec77a856f2421f","42720","ILM2_2020AB01_42720D-5.fastq.gz","ONG2_2020AF01_42720D-5.fastq.gz"
"16e135abd5ee4d06","29236","ILM3_2020BY08_29236.fastq.gz","ONG3_2020BZ04_29236.fastq.gz"
"16d272e6e8aa4681","25285","ILM3_2018AI05_25285D-5.fastq.gz","ONG2_2019AO01_25285D-5.fastq.gz"
"16cdfe8c925f4bbb","18683","ILV0_2020AB04_18683D-2.fastq.gz","ONT_2020sample4_BC06_18683D-2.fastq.gz"
"16aeb5c64a364773","204508","ILM3_2020AR01_204508D-5.fastq.gz","ONG2_2020AL01_204508D-5.fastq.gz"
"1698121c730f447b","BAA-2146","ILM3_2019AE10_BAA-2146D-5.fastq.gz","ONM2_2019AB05_BAA-2146D-5.fastq.gz"
"166b42fcafa947ec","43068","ILM3_2019BF09_43068D-5.fastq.gz","ONG2_2019CL04_43068D-5.fastq.gz"
"15ecbe0a30684fe6","BAA-1060","ILM3_2019BA09_BAA-1060D-5.fastq.gz","ONG2_2019AX05_BAA-1060D-5.fastq.gz"
"15e797220a294078","BAA-3082","ILM3_2020BC10_BAA-3082.fastq.gz","ONG3_2020AJ03_BAA-3082.fastq.gz"
"15e34dabceaa45ba","BAA-2785","ILM3_2019BD01_BAA-2785DX.fastq.gz","ONG2_2019DO03_BAA-2785DX.fastq.gz"
"15e235fe431d4a3b","27256","ILM3_2020CF09_27256.fastq.gz","ONG3_2020BY04_57537.fastq.gz"
"15adcb4ca63e43cc","25232","ILN1_2020AC22_25232.fastq.gz","ONG3_2020CG01_25232.fastq.gz"
"155b9e56168d450c","BAA-1870","ILM3_2019AP07_BAA-1870D-5.fastq.gz","ONG2_2019AW04_BAA-1870D-5.fastq.gz"
"153be85bd6e54282","9341","ILM3_2018AI01_9341D-5.fastq.gz","ONM2_2018AB03_9341D-5.fastq.gz"
"15250d012d954816","19718","ILM3_2019AG10_19718D-5.fastq","ONG2_2019BN04_19718D-5.fastq.gz"
"150f5bb8eed34f21","VR-2550","ILM3_2020AV06_VR-2550.fastq.gz",""
"14f80529873f460c","12030","ILN1_2021AD26_12030.fastq.gz","ONG3_2021AW02_12030.fastq.gz"
"14efc8a84cf24ce1","25416","ILM3_2019AR09_25416D-5.fastq","ONG2_2019BK01_25416D-5.fastq.gz"
"14eee60ee5704142","367","ILM3_2018AK10_367D-5.fastq.gz","ONG2_2019BH02_367D-5.fastq.gz"
"14e4b5776c734fd4","12759","ILM3_2018AF02_12759.fastq.gz","ONG1_2019AN02_12759.fastq.gz"
"14ad93bc340243e2","13706","ILM3_2019BE01_13706DX.fastq","ONG2_2019CI02_13706DX.fastq.gz"
"14a454384e05447b","BAA-1710","ILM3_2019AF06_BAA-1710D-5.fastq.gz","ONG2_2019AB03_BAA-1710D-5.fastq.gz"
"149ef562f190440a","51812","ILN1_2020AC03_51812.fastq.gz","ONG3_2020DH03_51812.fastq.gz"
"148788f7af854c4c","10832","ILM3_2019AU09_10832D-5.fastq.gz","ONG2_2019AT01_10832D-5.fastq"
"145013a6c8bb4f4b","36031","ILM2_2019AN01_36031D-5.fastq.gz","ONG2_2019FD01_36031D-5.fastq.gz"
"143ac7ce4cc24b49","BAA-1427","ILM3_2019CV03_BAA-1427DX.fastq.gz","ONG2_2019EU02_BAA-1427DX.fastq.gz"
"13e53b02c0da43cb","BAA-1234","ILM2_2019AH09_BAA-1234D-5.fastq.gz","ONG2_2019DB01_BAA-1234D-5.fastq.gz"
"13b6cf8faa7a4a87","VR-1354","ILM2_2019AC04_VR-1354D.fastq.gz",""
"133ab4fd0b8b443a","19296","ILM2_2020AS04_19296.fastq.gz","ONG3_2020CD05_19296.fastq.gz"
"12f658f4680049c7","20542","ILV0_2020AA01_20542D-2.fastq.gz","ONG3_2020BN02_20542D-2.fastq.gz"
"12a53c4e588547ac","BAA-1386","ILM3_2020AI05_BAA-1386D-5.fastq.gz","ONG2_2019CE01_BAA-1386D-5.fastq.gz"
"129c8df5716b43d9","BAA-2806","ILN1_2021AC32_BAA-2806.fastq.gz","ONG3_2021AS04_BAA-2806.fastq.gz"
"129ad36ad9484351","BAA-196","ILM2_2020AS07_BAA-196.fastq.gz","ONG3_2020CK05_BAA-196.fastq.gz"
"1272754f00114101","19858","ILN1_2020AA37_19858.fastq.gz","ONG3_2020CT03_19858.fastq.gz"
"1267088a377344cf","BAA-3109","ILM3_2020AJ01_BAA-3109.fastq.gz","ONG2_2020AP01_BAA-3109.fastq.gz"
"1247f37852dd491a","35741","ILN1_2021AC01_35741.fastq.gz","ONG3_2021AN04_35741.fastq.gz"
"122a7072b7ce4979","51547","ILM3_2019BM04_51547D-5.fastq.gz","ONG2_2019DD04_51547D-5.fastq.gz"
"11f7dcd7df5243a9","27088","ILM2_2019AB05_27088D-5.fastq.gz","ONG2_2019AR04_27088D-5.fastq.gz"
"11ba92f094494fc1","43812","ILM2_2019AI03_43812D-5.fastq.gz","ONG2_2020AO05_43812D-5.fastq.gz"
"118a7297ba964c63","11170","ILM3_2019AB04_11170D-5.fastq.gz","ONG2_2019BM03_11170D-5.fastq.gz"
"116942b902aa440c","31267","ILM3_2019AK10_31267D-5.fastq.gz","ONM2_2019AD03_31267D-5.fastq.gz"
"115176f6e5304f4f","33072","ILM3_2020BM06_33072.fastq.gz","ONG3_2020AR01_33072.fastq.gz"
"113934c8a6cc489a","BAA-2312","ILM3_2019BQ05_BAA-2312DX.fastq.gz","ONG2_2019CW05_BAA-2312DX.fastq.gz"
"112e1db26a224e86","BAA-572","ILM3_2019CB12_BAA-572D-5.fastq.gz","ONG2_2019DM02_BAA-572D-5.fastq.gz"
"1108f2b0a712474f","13985","ILM3_2020CF07_13985.fastq.gz","ONG3_2020CB01_13985.fastq.gz"
"10e7518816a54d1f","33218","ILM3_2019AP10_33218D-5.fastq.gz","ONG2_2019AK06_33218D-5.fastq.gz"
"109ff20cb1044f57","BAA-3039","ILM3_2020AL04_BAA-3039.fastq.gz","ONG2_2020AS01_BAA-3039.fastq.gz"
"107ba01358504ace","19321","ILM3_2019BR05_19321D-5.fastq.gz","ONG2_2019DJ01_19321D-5.fastq.gz"
"106c4dc401794cd2","700931","ILM3_2019BW10_700931D-5.fastq.gz","ONG2_2019DI03_700931D-5.fastq.gz"
"103afa1d441f44ed","25302","ILM3_2020CX06_25302.fastq.gz","ONG3_2020DT02_25302.fastq.gz"
"101ab2c31b0b4ac2","VR-1447","ILM1_2018ZA04_VR-1447.fastq.gz",""
"1008643be3fd471b","29304","ILN1_2020AB14_29304.fastq.gz","ONG3_2020DB03_29304.fastq.gz"
"0fc7ebeeecda404e","BAA-808","ILM3_2019CA12_BAA-808D-5.fastq.gz","ONG2_2019DV04_BAA-808D-5.fastq.gz"
"0fa81df0c495433f","VR-1680","ILM2_2019AE03_VR-1680D.fastq.gz",""
"0f891a85b77f403d","BAA-535","ILM3_2019AF02_BAA-535D-5.fastq.gz","ONG2_2019AA03_BAA-535D-5.fastq.gz"
"0f816666d7894272","BAA-2151","ILN1_2020AB12_BAA-2151.fastq.gz","ONG3_2020DB01_BAA-2151.fastq.gz"
"0f76d6d3eb3640d9","9645","ILV0_2020AB14_9645D-2.fastq.gz","ONM0_2020AA03_9645D-2.fastq.gz"
"0f69c5f15e35441e","BAA-1335","ILM2_2020AS08_BAA-1335D-5.fastq.gz","ONG3_2020BJ06_BAA-1335D-5.fastq.gz"
"0f5ad92fa1334b7e","9080","ILM3_2020AQ02_9080D-5.fastq.gz","ONG2_2020AG02_9080D-5.fastq.gz"
"0f03d874f84b437e","19089","ILM3_2019AY04_19089D-5.fastq.gz","ONG2_2019AV02_19089D-5.fastq.gz"
"0ef0c67beeac4bcf","12388","ILN1_2021AE26_12388.fastq.gz","ONG3_2021BC05_12388.fastq.gz"
"0ed5415dd6124287","BAA-1769","ILN1_2021AB42_BAA-1769.fastq.gz","ONG3_2021AJ01_BAA-1769.fastq.gz"
"0ed130dd7a014385","9339","ILN1_2021AC17_9339.fastq.gz","ONG3_2021AQ03_9339.fastq.gz"
"0ec75b992b3a473e","9008","ILM3_2020CJ09_9008.fastq.gz","ONG3_2020CI02_9008.fastq.gz"
"0eabb58cb7ba473d","33970","ILM3_2019CA11_33970D-5.fastq.gz","ONG2_2019ED03_33970D-5.fastq.gz"
"0eaaeacd641e4f35","BAA-3037","ILM3_2020AJ06_BAA-3037.fastq.gz","ONG2_2020AQ02_BAA-3037.fastq.gz"
"0e7f4e929b684dc4","BAA-3065","ILM3_2020AH04_BAA-3065.fastq.gz","ONG2_2019FL04_BAA-3065.fastq.gz"
"0e7308c9b1364bef","13061","ILM3_2018AD06_13061.fastq.gz","ONG1_2018AK08_13061.fastq.gz"
"0e3ece5f73a9450c","33560","ILN1_2021AA06_33560.fastq.gz","ONG3_2020DU04_33560.fastq.gz"
"0e1aaad88b6141dc","35685","ILM3_2019BG11_35685D-5.fastq.gz","ONG2_2019CN01_35685D-5.fastq.gz"
"0e0eb066c6b44f60","A-4612","ILM3_2019AX03_MYA-4612D-5.fastq.gz","ONG2_2019DU01_MYA-4612D-5.fastq.gz"
"0db805c2c3a040d4","BAA-3079","ILM3_2020AH03_BAA-3079.fastq.gz","ONG2_2020AI03_BAA-3079.fastq.gz"
"0dacc1745dc64c59","12344","ILM3_2019AJ02_12344D-5.fastq.gz","ONG2_2019AJ01_12344D-5.fastq.gz"
"0d7e6fee24d24fcc","51620","ILN1_2021AB27_51620.fastq.gz","ONG3_2021AG02_51620.fastq.gz"
"0d66b672c9ef41a0","33673","ILM3_2018AE01_33673.fastq.gz","ONG1_2018AN01_33673.fastq.gz"
"0d071ebc139b4b38","25923","ILN1_2021AA16_25923.fastq.gz","ONG3_2020DX01_25923.fastq.gz"
"0cfa0be3a5624e84","VR-103","ILM3_2020AX06_VR-103.fastq.gz",""
"0cdd86090c324424","4352","ILM3_2019CN04_4352DX.fastq.gz","ONG2_2019EZ03_4352DX.fastq.gz"
"0ccbaa497ed541bd","29842","ILM3_2020AK08_29842.fastq.gz","ONG3_2020BC01_29842.fastq.gz"
"0cb0e748ec4a4b2e","39073","ILM3_2019AB06_39073D-5.fastq.gz","ONG2_2019BN05_39073D-5.fastq.gz"
"0ca2dc682be744db","33028","ILM3_2020BC02_33028.fastq.gz","ONG3_2020AN02_33028.fastq.gz"
"0c78a912f6b5429f","14718","ILM3_2019AY02_14718D-5.fastq","ONG2_2019AV01_14718D-5.fastq.gz"
"0c6de695b8f94033","55173","ILM3_2020CT10_55173.fastq.gz","ONG3_2020DM05_55173.fastq.gz"
"0be70afa8c604dc2","VR-1550","ILM1_2020ZF01_VR-1550.fastq.gz",""
"0be642d1ce7a4f29","VR-1775","ILM3_2020BJ03_VR-1775DQ.fastq.gz",""
"0bde4d8d1c824af8","VR-2282","ILM1_2019ZH03_VR-2282.fastq.gz",""
"0b898db830ff487b","51272","ILM3_2018AE07_51272.fastq.gz","ONG1_2018AN07_51272.fastq.gz"
"0b556f1a809c4076","3626","ILM3_2020AE02_3626DX.fastq.gz","ONG2_2019FL01_3626DX.fastq.gz"
"0b4ce7adf4ea4523","VR-26","ILM2_2019AE04_VR-26D.fastq.gz",""
"0b1192eba12748c6","27164","ILM3_2019BL09_27164DX.fastq.gz","ONG2_2019CP05_27164DX.fastq.gz"
"0b038e789bd04537","BAA-1802","ILM3_2020AK06_BAA-1802.fastq.gz","ONG3_2020AY06_BAA-1802.fastq.gz"
"0ae24c834b6f4829","BAA-2888","ILM3_2020AL12_BAA-2888.fastq.gz","ONG2_2020AU01_BAA-2888.fastq.gz"
"0acfd1f895d140ea","11249","ILN1_2020AA22_11249.fastq.gz","ONG3_2020CU06_11249.fastq.gz"
"0aad6e8d65224c32","VR-168","ILM3_2020AV08_VR-168.fastq.gz",""
"0a7c66231ce046a6","51856","ILM3_2018AE04_51856.fastq.gz","ONG1_2018AN04_51856.fastq.gz"
"0a7baffba6374ba0","VR-953","ILM1_2019ZF03_VR-953.fastq.gz",""
"09f5a4e209d4499f","9721","ILM3_2020AK05_9721.fastq.gz","ONG3_2020AY05_9721.fastq.gz"
"09e8c13669174e91","BAA-3071","ILM3_2020AF09_BAA-3071.fastq.gz","ONG2_2020AA03_BAA-3071.fastq.gz"
"09cc7d4797a24d69","VR-885","ILM3_2019BN05_VR-885D.fastq.gz",""
"09ac2149d6cd4352","35405","ILM3_2018AJ04_35405D-5.fastq.gz","ONG2_2019BI02_35405D-5.fastq.gz"
"09a3eaa6e4aa4714","BAA-1605","ILM3_2018AK01_BAA-1605D-5.fastq.gz","ONG1_2018AM01_BAA-1605D-5.fastq.gz"
"09916a7e7bcd428e","BAA-976","ILM2_2019AG02_BAA-976DX.fastq.gz","ONG2_2019FH01_BAA-976DX.fastq.gz"
"09765fded3c04099","BAA-2894","ILM3_2020AT07_BAA-2894.fastq.gz","ONG3_2020AA01_BAA-2894.fastq.gz"
"09524d83e13f4674","9645","ILV0_2020AB14_9645D-2.fastq.gz","ONT_2020sample14_9645D-2.fastq.gz"
"094024ddbeb54f94","43937","ILN1_2021AB21_43937.fastq.gz","ONG3_2021AF05_43937.fastq.gz"
"09375a66a84d4067","35469","ILM3_2019AS08_35469D-5.fastq.gz","ONG2_2019BC03_35469D-5.fastq.gz"
"0929e0823c014a9d","BAA-3106","ILM3_2020AL06_BAA-3106.fastq.gz","ONG2_2020AS02_BAA-3106.fastq.gz"
"08f79af6eda24d8e","10792","ILM3_2019BA04_10792DX.fastq.gz","ONG2_2019BS05_10792DX.fastq.gz"
"08d2b1cfd04b4b3e","31382","ILM3_2018AG02_31382.fastq.gz","ONG1_2019AO02_31382.fastq.gz"
"08c73df08ea04332","A-4764","ILV0_2020AB18_MYA-4764D-2.fastq.gz","ONT_2020sample18_BC11_MYA-4764D-2.fastq.gz"
"0896400c93a346c2","43859","ILN1_2020AB15_43859.fastq.gz","ONG3_2020DB04_43859.fastq.gz"
"084b190af72046b3","VR-1843","ILM1_2019ZB03_VR-1843.fastq.gz",""
"08316ef7dbe04776","25238","ILN1_2021AA27_25238.fastq.gz","ONG3_2021AA04_25238.fastq.gz"
"081a6285050e4586","17874","ILN1_2021AB20_17874.fastq.gz","ONG3_2021AF04_17874.fastq.gz"
"080ccb70b32d468f","53774","ILM3_2019AH07_53774D-5.fastq.gz","ONG2_2020AS06_53774D-5.fastq.gz"
"07c8e8e3ae044fee","27872","ILN1_2021AC23_27872.fastq.gz","ONG3_2021AR02_27872.fastq.gz"
"07a8f5c7901e4a67","BAA-977","ILM3_2020CI08_BAA-977-MINI.fastq.gz","ONG3_2020CL05_BAA-977_mini.fastq.gz"
"078e673a92ba4e67","47085","ILM3_2019BY03_47085D-5.fastq.gz","ONM2_2019AA03_47085D-5.fastq.gz"
"07838715d7104bca","55618","ILM3_2019AY05_55618D-5.fastq","ONG2_2019BF01_55618D-5.fastq.gz"
"0773870b5466469b","BAA-3076","ILM3_2020BQ03_BAA-3076.fastq.gz","ONG2_2020AZ01_BAA-3076.fastq.gz"
"07719a47bf9c4635","19404","ILM3_2020AE04_19404DX.fastq.gz","ONG2_2019FF04_19404DX.fastq.gz"
"075173eb5db4429c","700345","ILM2_2019AK12_700345D-5.fastq.gz","ONG2_2019EB04_700345D-5.fastq.gz"
"073cb7f8216946a5","A-4449","ILM3_2019CS04_MYA-4449D-5.fastq.gz","ONG2_2020AB04_MYA-4449D-5.fastq.gz"
"0727f60e36d94e77","6919","ILM3_2019BF01_6919DX.fastq","ONG2_2019CJ05_6919DX.fastq.gz"
"071a82bb90b94c6f","17978","ILM3_2018AB02_17978D-5.fastq.gz","ONG2_2019BB04_17978D-5.fastq.gz"
"07140d41abb34abc","49129","ILN1_2020AB34_49129.fastq.gz","ONG3_2020DF02_49129.fastq.gz"
"06b38588923f42c0","9920","ILM3_2019BY12_9920D-5.fastq.gz","ONG2_2019EB01_9920D-5.fastq.gz"
"065dd739fe8d4b71","7830","ILM3_2019AO07_7830DX.fastq.gz","ONG2_2019BL04_7830DX.fastq.gz"
"062d7f49f91946f2","19146","ILM3_2018AH07_19146D-5.fastq.gz","ONG1_2018AL03_19146D-5.fastq.gz"
"06264b3ddd2342ca","33209","ILM3_2019AT02_33209D-5.fastq.gz","ONG2_2019BD01_33209D-5.fastq.gz"
"05d9aba7f8d74bc0","58438","ILM2_2019AO01_58438D-5.fastq.gz","ONG2_2020AY01_58438D-5.fastq.gz"
"05c986798db54afb","35556","ILM3_2019AJ07_35556D-5.fastq.gz","ONM2_2019AD06_35556D-5.fastq.gz"
"05b0c99ae86f4496","BAA-3114","ILM3_2020AT12_BAA-3114.fastq.gz","ONG2_2020BD05_BAA-3114.fastq.gz"
"059e2c76fd4f444d","BAA-2807","ILM3_2019BC07_BAA-2807DX.fastq.gz","ONG2_2019BR04_BAA-2807DX.fastq.gz"
"0585ebac14954f1b","BAA-731","ILM3_2019CL09_BAA-731D-5.fastq.gz","ONG2_2019EJ03_BAA-731D-5.fastq.gz"
"057c11ebc3cf47fe","35405","ILM3_2018AJ04_35405D-5.fastq.gz","ONG2_2019BI02_35405D-5.fastq.gz"
"0577dab31ab8456f","43808","ILM2_2019AB04_43808D-5.fastq.gz","ONG2_2019AS01_43808D-5.fastq.gz"
"0552c26c09c7485f","39315","ILM2_2019AB02_39315D-5.fastq.gz","ONG2_2019AT03_39315D-5.fastq.gz"
"054acfc9de134f28","BAA-2890","ILN1_2021AC26_BAA-2890.fastq.gz","ONG3_2021AR04_BAA-2890.fastq.gz"
"053393d88e464e49","8503","ILM3_2019AT03_8503D-5.fastq.gz","ONG2_2019BD02_8503D-5.fastq.gz"
"05050de66a544cf6","43498","ILN1_2021AA41_43498.fastq.gz","ONG3_2021AL04_43498.fastq.gz"
"04fca7bff9c94647","66028","ILM3_2019CT01_66028D-5.fastq.gz","ONG2_2019FK01_66028D-5.fastq.gz"
"04c5fb737bc7411c","BAA-3094","ILM3_2020AG09_BAA-3094.fastq.gz","ONG2_2020AN02_BAA-3094.fastq.gz"
"04c0bfa400074542","BAA-2897","ILM3_2020AO04_BAA-2897.fastq.gz","ONG2_2020AZ04_BAA-2897.fastq.gz"
"04bc90d490ff4ac0","51858","ILN1_2020AB42_51858.fastq.gz","ONG3_2020DG05_51858.fastq.gz"
"04a2a8ec42934572","A-4609","ILM2_2019AM02_MYA-4609D-5.fastq.gz","ONG2_2019FE01_MYA-4609D-5.fastq.gz"
"049ac366deac4c50","BAA-471","ILM3_2019AR03_BAA-471D-5.fastq","ONG2_2019AM02_BAA-471D-5.fastq.gz"
"0487d1f0b1ae4bbe","39315","ILM2_2019AB02_39315D-5.fastq.gz","ONG2_2019AT03_39315D-5.fastq.gz"
"045df7c7cb0f42b5","BAA-335","ILM3_2019AU01_BAA-335DX.fastq.gz","ONG2_2019BR02_BAA-335DX.fastq.gz"
"044b6dbcb0c14ba0","27419","ILM3_2020AH08_27419D-5.fastq.gz","ONG2_2019ER01_27419D-5.fastq.gz"
"04477c5719ad4a7a","201388","ILM2_2020AB03_201388D-5.fastq.gz","ONG2_2020AF03_201388D-5.fastq.gz"
"04422226327d47f4","A-826","ILV0_2020AA19_MYA-826D-2.fastq.gz","ONG3_2020AW03_MYA-826D-2.fastq.gz"
"043e4a274c8c49e2","27352","ILM3_2019CH06_27352DX.fastq.gz","ONG2_2019DW05_27352DX.fastq.gz"
"042f4c732a704808","8467","ILM3_2020BK06_8467.fastq.gz","ONG3_2020AU04_8467.fastq.gz"
"0416dbe8300442c8","BAA-1431","ILM3_2019CN03_BAA-1431DX.fastq.gz","ONG2_2019ET03_BAA-1431DX.fastq.gz"
"03f87a285acb4856","VR-94","ILM3_2020CS09_VR-94D.fastq.gz",""
"03e7920c5e3b4bd7","BAA-2792","ILM3_2019BC01_BAA-2792DX.fastq","ONG2_2019BW01_BAA-2792DX.fastq.gz"
"03dd5a0476444974","23350","ILM3_2018AF09_23350.fastq.gz","ONM2_2018AC01_23350.fastq.gz"
"03d745a339d74d89","35747","ILN1_2020AC08_35747.fastq.gz","ONG3_2020DJ02_35747.fastq.gz"
"03c88164be294f9b","27567","ILN1_2020AA39_27567.fastq.gz","ONG3_2020CT05_27567.fastq.gz"
"039ec37be3a24b69","27164","ILM3_2019BL09_27164DX.fastq.gz","ONG2_2019DK03_27164DX.fastq.gz"
"03900166db9c4215","35657","ILN1_2021AD40_35657.fastq.gz","ONG3_2021AZ04_35657.fastq.gz"
"03858b31477b4ba4","BAA-1676","ILM3_2019CA07_BAA-1676D-5.fastq.gz","ONG2_2019DR06_BAA-1676D-5.fastq.gz"
"03786bc7bbe0407f","34100","ILV0_2020AA18_34100D-2.fastq.gz","ONG3_2020BH01_34100D-2.fastq.gz"
"036c361178cd4fea","A-3404","ILM3_2019CW01_MYA-3404D-5.fastq.gz","ONG2_2020AC01_MYA-3404D-5.fastq.gz"
"035daef99c444a3a","33197","ILM2_2019AG06_33197DX.fastq.gz","ONG2_2019FG05_33197DX.fastq.gz"
"035bd44a988146bb","VR-718","ILM3_2019BI01_VR-718D.fastq.gz",""
"03398c1e1fce46a9","82","ILM3_2019BG08_82D-5.fastq.gz","ONG2_2019CM01_82D-5.fastq.gz"
"02ff40cf80a94333","43446","ILM3_2019BW06_43446D-5.fastq","ONG2_2019DG02_43446D-5.fastq.gz"
"02a66488f2fd4ac0","BAA-1458","ILM3_2019BH10_BAA-1458D-5.fastq.gz","ONG2_2019CQ05_BAA-1458D-5.fastq.gz"
"028733f87e9944c6","56851","ILV0_2020AA21_56851D-2.fastq.gz","ONG2_2020AT02_56851D-2.fastq.gz"
"0285d15781cf46a1","BAA-589","ILN1_2021AA28_BAA-589.fastq.gz","ONG3_2021AA05_BAA-589.fastq.gz"
"0273252018a4466e","BAA-2799","ILM3_2019BD04_BAA-2799DX.fastq.gz","ONG2_2019DP03_BAA-2799DX.fastq.gz"
"0257e8b152a2456c","25285","ILM3_2020AB03_25285D-5.fastq.gz","ONG2_2019AO01_25285D-5.fastq.gz"
"02533ea278264416","17666","ILM3_2020BH05_17666.fastq.gz","ONG3_2020AQ01_17666.fastq.gz"
"023eb273cb874659","27634","ILM3_2020BY03_27634.fastq.gz","ONG3_2020BT03_27634.fastq.gz"
"0220151f060a415d","33197","ILM2_2019AG06_33197DX.fastq.gz","ONG2_2019DA06_33197DX.fastq.gz"
"020e23fa5adb4ec2","BAA-1707","ILM3_2019BQ08_BAA-1707DX.fastq.gz","ONG2_2019CX02_BAA-1707DX.fastq.gz"
"02048bb2e6674f9c","27729","ILM3_2019AB09_27729D-5.fastq.gz","ONG2_2019AF01_27729D-5.fastq.gz"
"01d3034400c74515","33353","ILN1_2020AB32_33353.fastq.gz","ONG3_2020DF01_33353.fastq.gz"
"01ca569ed7a049c4","49118","ILM3_2019CK10_49118D-5.fastq.gz","ONG2_2019EQ01-49118D-5.fastq.gz"
"0189439e4e0f4be1","10792","ILM3_2019BY08_10792DX.fastq.gz","ONG2_2019BS05_10792DX.fastq.gz"
"0175354ba31148f5","6940","ILM3_2018AB04_6940D-5.fastq","ONG1_2019AL06_6940D-5.fastq.gz"
"0173101f57af4690","VR-1540","ILM2_2019AE02_VR-1540D.fastq.gz",""
"016937199f324a3b","33453","ILM3_2019BO06_33453D-5.fastq.gz","ONG2_2019CZ02_33453D-5.fastq.gz"
"0158cef598274510","BAA-1738","ILM3_2019CF05_BAA-1738D-5.fastq.gz","ONG2_2019DY03_BAA-1738D-5.fastq.gz"
"012d11f48dd94482","51559","ILM3_2019AP01_51559D-5.fastq.gz","ONG2_2019AL05_51559D-5.fastq.gz"
"012caee8e50f4d6b","10147","ILM3_2020CF12_10147.fastq.gz","ONG3_2020CA01_10147.fastq.gz"
"0110ea94de594cee","33292","ILM2_2019AB03_33292D-5.fastq.gz","ONG2_2019AU01_33292D-5.fastq.gz"
"00f8c5a76c4b448e","824","ILM3_2019AG01_824D-5.fastq","ONG2_2019AO04_824D-5.fastq.gz"
"00ea92f62e374ef3","90028","ILV0_2020AA32_90028D-5.fastq.gz","ONG2_2020AH01_90028D-5.fastq.gz"
"007621393d35468a","700558","ILN1_2021AC04_700558.fastq.gz","ONG3_2021AO02_700558.fastq.gz"
"0066c4d0c31a46f1","BAA-1556","ILM3_2019AQ08_BAA-1556D-5.fastq.gz","ONG2_2019AL04_BAA-1556D-5.fastq.gz"
"","10708","ILN1_2021AE06_10708.fastq.gz","ONG3_2021BB02_10708.fastq.gz"
"","11420","ILN1_2021AE20_11420.fastq.gz","ONG3_2021BG01_11420.fastq.gz"
"","12826","ILN1_2021AE09_12826.fastq.gz","ONG3_2021BB05_12826.fastq.gz"
"","13367","ILN1_2021AE04_13367.fastq.gz","ONG1_2018AK09_13367.fastq.gz"
"","13367","ILN1_2021AE04_13367.fastq.gz","ONG3_2020CJ01_13367.fastq.gz"
"","14458","ILN1_2021AE14_14458.fastq.gz","ONG3_2021BF01_14458.fastq.gz"
"","14963","ILN1_2021AE39_14963.fastq.gz","ONG3_2021BG03_14963.fastq.gz"
"","15237","ILN1_2021AE10_15237.fastq.gz","ONG3_2021BC01_15237.fastq.gz"
"","19296","ILN1_2021AE46_19296.fastq.gz","ONG3_2020CD05_19296.fastq.gz"
"","23585","ILN1_2021AD44_23585.fastq.gz","ONG3_2021BA02_23585.fastq.gz"
"","23857","ILN1_2021AE35_23857.fastq.gz","ONG3_2021BE02_23857.fastq.gz"
"","25521","ILN1_2021AE11_25521.fastq.gz","ONG3_2021BC02_25521.fastq.gz"
"","25922","ILN1_2021AE47_25922.fastq.gz","ONG3_2020CF03_25922.fastq.gz"
"","25975","ILN1_2021AF02_25975.fastq.gz","ONG3_2021BH06_25975.fastq.gz"
"","26199","ILV0_2020AA17_26199D-2.fastq.gz","ONG3_2020AB02_26199D-2.fastq.gz"
"","26199","ILV0_2020AA17_26199D-2.fastq.gz","ONG3_2020AB02_26199D-2.fastq.gz"
"","2623","ILM3_2020AN02_2623D-5.fastq.gz","ONG2_2019FM01_2623D-5.fastq.gz"
"","2623","ILM3_2020AN02_2623D-5.fastq.gz","ONG2_2019FM01_2623D-5.fastq.gz"
"","2623","ILM3_2020AN02_2623D-5.fastq.gz","ONG2_2019FM01_2623D-5.fastq.gz"
"","2623","ILM3_2020AN02_2623D-5.fastq.gz","ONG2_2019FM01_2623D-5.fastq.gz"
"","27340","ILN1_2021AE19_27340.fastq.gz","ONG3_2021BF06_27340.fastq.gz"
"","27893","ILM3_2019AU10_27893D-5.fastq.gz","ONG2_2019AQ04_27893D-5.fastq.gz"
"","28485","ILM3_2019CR01_28485D-5.fastq.gz","ONG2_2019FM02_28485D-5.fastq.gz"
"","28485","ILM3_2019CR01_28485D-5.fastq.gz","ONG2_2019FM02_28485D-5.fastq.gz"
